YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2023,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2021,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,76597.02799999999,15249.3995,78472.11099999999,35706.4875,66608.21549999999,43911.3825,,,113199.4135,37301.321,,,87640.434,37342.9645,73860.9375,26335.5745,78081.5625,41625.492,74765.8395,9672.547,$765972799999999,$15249.3995,$78472.11099999999,$35706.4875,$66608.21549999999,$43911.3825,Not available,Not available,$113199.4135,$37301.321,Not available,Not available,$87640.434,$37342.9645,$73860.9375,$26335.5745,$78081.5625,$41625.492,$74765.8395,$9672.547,1
2021,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,80441.73599999999,7223.459,80530.65049999999,16019.2415,,,,,76967.31749999999,30214.0475,,,106149.2815,18731.6965,,,126393.65,34621.5055,80253.7775,11501.4845,$80441.73599999999,$7223.459,$80530.65049999999,$16019.2415,Not available,Not available,Not available,Not available,$76967.31749999999,$30214475,Not available,Not available,$106149.2815,$18731.6965,Not available,Not available,$126393.65,$34621.5055,$80253.7775,$11501.4845,1
2021,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,120060.4615,12207.173,118225.8965,32687.8965,72010.6155,56991.9435,,,142277.8315,44102.7175,,,155306.6195,74283.0,,,102903.3395,27407.0505,155429.299,26146.4905,$120060.4615,$12207.173,$118225.8965,$32687.8965,$72010.6155,$56991.9435,Not available,Not available,$142277.8315,$44102.7175,Not available,Not available,$155306.6195,$74283,Not available,Not available,$102903.3395,$27407505,$155429.299,$26146.4905,1
2021,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2018,6037572001,Census Tract 5720.01,Signal Hill,Los Angeles County,California,SignalHill,121729.0,18491.85239,126924.39372,20583.15661,,,,,153900.75741,113911.56362,,,55655.71609,49857.76382,,,128751.54601,21626.37414,93103.20836,53363.55902,$121729,$18491.85239,$126924.39372,$20583.15661,Not available,Not available,Not available,Not available,$153900.75741,$113911.56362,Not available,Not available,$55655.71609,$49857.76382,Not available,Not available,$128751.54601,$21626.37414,$93103.20836,$53363.55902,1
2018,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,89775.1375,23081.03569,78318.00402,36141.3401,64904.68551,34836.40522,,,,,,,90834.1798,12609.90711,,,78050.20022,34903.35617,93470.82994,14098.65278,$89775.1375,$230813569,$783180402,$36141.3401,$64904.68551,$34836.40522,Not available,Not available,Not available,Not available,Not available,Not available,$90834.1798,$12609.90711,Not available,Not available,$78050.20022,$34903.35617,$93470.82994,$14098.65278,1
2018,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,82876.75507,16785.21181,92415.43951,12899.62213,57482.86838,16215.52009,,,68998.43178,33358.61516,,,90862.17747,35731.11337,20902.08659,2951.92825,99268.78221,37541.2236,,,$82876.75507,$16785.21181,$92415.43951,$12899.62213,$57482.86838,$16215.52009,Not available,Not available,$68998.43178,$33358.61516,Not available,Not available,$90862.17747,$35731.11337,$209028659,$2951.92825,$99268.78221,$37541.2236,Not available,Not available,1
2018,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,123164.18491,21773.66623,127878.74908,27480.32175,70754.98125,37238.11839,,,154359.67574,55311.22302,,,,,,,129242.11388,15363.41709,102105.06791,18308.0416,$123164.18491,$21773.66623,$127878.74908,$27480.32175,$70754.98125,$37238.11839,Not available,Not available,$154359.67574,$55311.22302,Not available,Not available,Not available,Not available,Not available,Not available,$129242.11388,$15363.41709,$1021056791,$18308416,1
2018,6037575101,Census Tract 5751.01,Signal Hill,Los Angeles County,California,SignalHill,48830.37106,4726.73707,50748.8201,7437.6419,,,,,45872.35636,26095.04573,,,54778.05,25442.57829,,,51639.87638,22934.96089,50614.9182,7156.44791,$48830.37106,$4726.73707,$50748.8201,$7437.6419,Not available,Not available,Not available,Not available,$45872.35636,$260954573,Not available,Not available,$547785,$25442.57829,Not available,Not available,$51639.87638,$22934.96089,$50614.9182,$7156.44791,1
2018,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2020,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,89123.41568,27902.98212,78069.11996,35677.21144,66899.196,55695.05552,,,113295.61724,84112.46532,,,89649.64216,34316.8098,,,78364.08996,35893.12948,82591.6,32554.06908,$89123.41568,$27902.98212,$78069.11996,$35677.21144,$66899.196,$556955552,Not available,Not available,$113295.61724,$84112.46532,Not available,Not available,$89649.64216,$34316.8098,Not available,Not available,$783648996,$35893.12948,$82591.6,$325546908,1
2020,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,87656.82484,26908.34328,90646.64076,45392.34336,,,,,89027.8454,58430.017360000005,,,115354.50784,26485.94624,20127.57292,2576.85792,98020.89076,58736.78616,90533.37228,28825.64828,$87656.82484,$26908.34328,$90646.64076,$45392.34336,Not available,Not available,Not available,Not available,$89027.8454,$5843017360000005,Not available,Not available,$115354.50784,$26485.94624,$20127.57292,$2576.85792,$98020.89076,$58736.78616,$90533.37228,$28825.64828,1
