YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2022,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,85750.0,10992.0,89737.0,13358.0,,,,,119557.0,11294.0,,,77524.0,19062.0,90420.0,27494.0,114630.0,57144.0,82786.0,11042.0,$85750,$10992,$89737,$13358,Not available,Not available,Not available,Not available,$119557,$11294,Not available,Not available,$77524,$19062,$90420,$27494,$114630,$57144,$82786,$11042,1
2022,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,98898.0,11766.0,95314.0,25747.0,103040.0,42602.0,,,122719.0,52839.0,,,,,106457.0,52454.0,104274.0,25716.0,90893.0,27936.0,$98898,$11766,$95314,$25747,$103040,$42602,Not available,Not available,$122719,$52839,Not available,Not available,Not available,Not available,$106457,$52454,$104274,$25716,$90893,$27936,1
2022,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,102517.0,17198.0,121665.0,22015.0,,,,,114880.0,21954.0,,,71912.0,71574.0,78216.0,31523.0,120785.0,38692.0,79762.0,28689.0,$102517,$17198,$121665,$22015,Not available,Not available,Not available,Not available,$114880,$21954,Not available,Not available,$71912,$71574,$78216,$31523,$120785,$38692,$79762,$28689,1
2022,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,122381.0,12916.0,116673.0,13780.0,260314.0,,,,180397.0,142091.0,,,105643.0,46856.0,107885.0,55714.0,111573.0,13932.0,122938.0,23716.0,$122381,$12916,$116673,$13780,$260314,Not available,Not available,Not available,$180397,$142091,Not available,Not available,$105643,$46856,$107885,$55714,$111573,$13932,$122938,$23716,1
2022,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,101262.0,18910.0,97317.0,10549.0,,,40496.0,527.0,,,,,159082.0,82022.0,99477.0,45879.0,95222.0,7984.0,118204.0,21408.0,$101262,$18910,$97317,$10549,Not available,Not available,$40496,$527,Not available,Not available,Not available,Not available,$159082,$82022,$99477,$45879,$95222,$7984,$118204,$21408,1
2022,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,74527.0,18371.0,71969.0,21641.0,,,,,126451.0,73619.0,,,65241.0,25508.0,95288.0,62508.0,,,74926.0,20799.0,$74527,$18371,$71969,$21641,Not available,Not available,Not available,Not available,$126451,$73619,Not available,Not available,$65241,$25508,$95288,$62508,Not available,Not available,$74926,$20799,1
2022,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,65433.0,9417.0,68018.0,11571.0,,,,,53230.0,28331.0,,,73011.0,28721.0,,,54557.0,28078.0,72211.0,10953.0,$65433,$9417,$68018,$11571,Not available,Not available,Not available,Not available,$53230,$28331,Not available,Not available,$73011,$28721,Not available,Not available,$54557,$28078,$72211,$10953,1
2022,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,78440.0,11347.0,79786.0,22280.0,,,,,114103.0,19144.0,,,73864.0,36105.0,58231.0,21917.0,94255.0,12236.0,72996.0,11395.0,$78440,$11347,$79786,$22280,Not available,Not available,Not available,Not available,$114103,$19144,Not available,Not available,$73864,$36105,$58231,$21917,$94255,$12236,$72996,$11395,1
2022,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,70509.0,15025.0,69595.0,26891.0,,,,,168929.0,105174.0,,,69584.0,31185.0,74351.0,28892.0,32475.0,27317.0,72618.0,21632.0,$70509,$15025,$69595,$26891,Not available,Not available,Not available,Not available,$168929,$105174,Not available,Not available,$69584,$31185,$74351,$28892,$32475,$27317,$72618,$21632,1
2022,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,86968.0,20653.0,84520.0,26295.0,,,,,86944.0,73429.0,,,85980.0,53427.0,,,144439.0,31227.0,75176.0,18082.0,$86968,$20653,$84520,$26295,Not available,Not available,Not available,Not available,$86944,$73429,Not available,Not available,$85980,$53427,Not available,Not available,$144439,$31227,$75176,$18082,1
