YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2011,6037403600,Census Tract 4036,West Covina,Los Angeles County,California,WestCovina,120141.0,17986.0,119984.0,23912.0,248356.0,111337.0,147093.0,23365.0,117483.0,21233.0,,,111156.0,77725.0,,,121047.0,37431.0,119934.0,31040.0,$120141,$17986,$119984,$23912,$248356,$111337,$147093,$23365,$117483,$21233,Not available,Not available,$111156,$77725,Not available,Not available,$121047,$37431,$119934,$31040,1
2011,6037405301,Census Tract 4053.01,West Covina,Los Angeles County,California,WestCovina,54157.0,24812.0,65089.0,32018.0,53124.0,43093.0,,,70132.0,240372.0,,,32524.0,14048.0,,,66277.0,60695.0,39570.0,29894.0,$54157,$24812,$65089,$32018,$53124,$43093,Not available,Not available,$70132,$240372,Not available,Not available,$32524,$14048,Not available,Not available,$66277,$60695,$39570,$29894,1
2011,6037405302,Census Tract 4053.02,West Covina,Los Angeles County,California,WestCovina,102876.0,10440.0,84527.0,55384.0,163965.0,237840.0,,,116038.0,77710.0,,,100853.0,21070.0,,,64017.0,28939.0,105078.0,22680.0,$102876,$10440,$84527,$55384,$163965,$237840,Not available,Not available,$116038,$77710,Not available,Not available,$100853,$21070,Not available,Not available,$64017,$28939,$105078,$22680,1
2011,6037405400,Census Tract 4054,West Covina,Los Angeles County,California,WestCovina,109773.0,18668.0,81382.0,22754.0,27149.0,248078.0,,,79989.0,115808.0,,,114165.0,4972.0,133685.0,117774.0,91392.0,36007.0,110757.0,15480.0,$109773,$18668,$81382,$22754,$27149,$248078,Not available,Not available,$79989,$115808,Not available,Not available,$114165,$4972,$133685,$117774,$91392,$36007,$110757,$15480,1
2011,6037405500,Census Tract 4055,West Covina,Los Angeles County,California,WestCovina,86152.0,18100.0,65037.0,17775.0,99467.0,180855.0,,,137109.0,42040.0,,,92604.0,21726.0,,,64996.0,14480.0,85682.0,20434.0,$86152,$18100,$65037,$17775,$99467,$180855,Not available,Not available,$137109,$42040,Not available,Not available,$92604,$21726,Not available,Not available,$64996,$14480,$85682,$20434,1
2011,6037405600,Census Tract 4056,West Covina,Los Angeles County,California,WestCovina,89067.0,14331.0,86338.0,20273.0,39043.0,16862.0,,,88877.0,17009.0,,,112609.0,27014.0,24678.0,171270.0,74491.0,42260.0,114689.0,21095.0,$89067,$14331,$86338,$20273,$39043,$16862,Not available,Not available,$88877,$17009,Not available,Not available,$112609,$27014,$24678,$171270,$74491,$42260,$114689,$21095,1
2011,6037406200,Census Tract 4062,West Covina,Los Angeles County,California,WestCovina,51826.0,10742.0,55159.0,16138.0,42504.0,13774.0,,,75735.0,60260.0,,,68207.0,40271.0,39782.0,40847.0,96046.0,37518.0,47829.0,13003.0,$51826,$10742,$55159,$16138,$42504,$13774,Not available,Not available,$75735,$60260,Not available,Not available,$68207,$40271,$39782,$40847,$96046,$37518,$47829,$13003,1
2011,6037406300,Census Tract 4063,West Covina,Los Angeles County,California,WestCovina,107007.0,19193.0,99330.0,35594.0,77823.0,85320.0,,,133769.0,55358.0,,,102934.0,42906.0,218553.0,257683.0,92939.0,26833.0,102618.0,24921.0,$107007,$19193,$99330,$35594,$77823,$85320,Not available,Not available,$133769,$55358,Not available,Not available,$102934,$42906,$218553,$257683,$92939,$26833,$102618,$24921,1
2011,6037406402,Census Tract 4064.02,West Covina,Los Angeles County,California,WestCovina,143811.0,29746.0,119619.0,69176.0,215169.0,83292.0,,,125373.0,20310.0,,,145606.0,93304.0,164660.0,21840.0,125941.0,70337.0,143904.0,60807.0,$143811,$29746,$119619,$69176,$215169,$83292,Not available,Not available,$125373,$20310,Not available,Not available,$145606,$93304,$164660,$21840,$125941,$70337,$143904,$60807,1
2011,6037406411,Census Tract 4064.11,West Covina,Los Angeles County,California,WestCovina,114027.0,15069.0,100752.0,25949.0,,,,,100129.0,175059.0,,,126948.0,14330.0,,,74203.0,47122.0,126635.0,6002.0,$114027,$15069,$100752,$25949,Not available,Not available,Not available,Not available,$100129,$175059,Not available,Not available,$126948,$14330,Not available,Not available,$74203,$47122,$126635,$6002,1
