YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2015,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,148348.0,12780.0,150479.0,16149.0,,,,,155765.0,100949.0,,,168849.0,6558.0,,,163039.0,18087.0,104570.0,36490.0
2015,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,137343.0,11262.0,121699.0,20785.0,195378.0,137765.0,,,142354.0,12126.0,,,,,215874.0,61661.0,121530.0,18795.0,118965.0,63484.0
2015,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,140991.0,9877.0,143681.0,20023.0,,,,,112873.0,39506.0,,,76974.0,40825.0,174703.0,160188.0,146534.0,23798.0,134373.0,31550.0
2015,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,172374.0,4821.0,173221.0,6494.0,,,,,171729.0,113321.0,,,182008.0,36865.0,,,173252.0,4539.0,181807.0,83900.0
2016,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,88844.0,31499.0,85432.0,26081.0,129867.0,17629.0,,,107412.0,46135.0,,,78004.0,63345.0,,,88692.0,31526.0,73415.0,27036.0
2016,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,148844.0,10369.0,153278.0,9465.0,,,,,156716.0,71667.0,,,167151.0,73420.0,,,157422.0,15450.0,122046.0,72739.0
2016,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,140714.0,25836.0,120221.0,27582.0,194781.0,78376.0,,,140884.0,44445.0,,,,,216242.0,57546.0,126557.0,30589.0,97830.0,56319.0
2016,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,145978.0,10184.0,146456.0,12307.0,,,,,114087.0,50735.0,,,134155.0,79538.0,175990.0,134137.0,147139.0,16062.0,142716.0,16990.0
2016,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,163702.0,17503.0,166923.0,23699.0,,,,,170971.0,56016.0,,,148446.0,62809.0,,,167833.0,24081.0,166014.0,71811.0
2014,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,84910.0,12459.0,83627.0,16765.0,131347.0,34519.0,,,108915.0,77639.0,,,145778.0,129921.0,,,86272.0,15507.0,71320.0,38764.0
2014,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,150219.0,21856.0,163546.0,27085.0,,,,,124375.0,83576.0,,,140759.0,98660.0,,,172392.0,17896.0,88571.0,47862.0
2014,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,142695.0,11926.0,132927.0,23300.0,,,,,143996.0,8261.0,,,82271.0,7862.0,215943.0,15836.0,126744.0,21055.0,133664.0,84649.0
2014,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,138129.0,16504.0,154796.0,28955.0,,,,,102324.0,17666.0,,,76870.0,21849.0,,,146758.0,30355.0,136709.0,46646.0
2014,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,177013.0,53309.0,196793.0,85768.0,,,,,227954.0,140166.0,,,182525.0,44850.0,106959.0,103363.0,176254.0,76920.0,202715.0,86392.0
2017,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,98896.0,35147.0,97579.0,49292.0,144966.0,49062.0,,,,,,,98203.0,23893.0,,,75097.0,46626.0,109039.0,32272.0
2017,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,149919.0,6935.0,152102.0,6191.0,,,,,158216.0,55951.0,,,169777.0,74344.0,,,155531.0,14242.0,124390.0,77620.0
2017,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,131475.0,18633.0,119057.0,21082.0,289990.0,268370.0,,,146808.0,44162.0,,,,,215872.0,133138.0,126261.0,25277.0,95476.0,41455.0
2017,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,150039.0,11729.0,151937.0,13440.0,,,,,136783.0,31797.0,,,123602.0,27786.0,175337.0,117544.0,158828.0,10950.0,138107.0,18360.0
2017,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,168244.0,18609.0,169127.0,29150.0,,,,,178480.0,43829.0,,,126261.0,45474.0,,,170062.0,34431.0,166789.0,78746.0
