YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2012,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,91520.0,16368.0,90104.0,15617.0,63014.0,277328.0,,,76476.0,70388.0,,,105262.0,6509.0,29340.0,118742.0,90353.0,15853.0,104727.0,20647.0
2012,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,92717.0,8761.0,100594.0,14171.0,82973.0,89105.0,,,106572.0,123353.0,,,79986.0,21503.0,73171.0,67200.0,106690.0,19527.0,79442.0,17648.0
2012,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,101261.0,11112.0,98839.0,10505.0,,,,,134020.0,44016.0,,,113597.0,41331.0,58532.0,86749.0,99969.0,14071.0,95021.0,16077.0
2012,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,80170.0,18247.0,80330.0,20550.0,38064.0,22665.0,113692.0,126638.0,128362.0,128096.0,,,68733.0,34261.0,,,85352.0,23307.0,69339.0,24629.0
2012,6037404000,Census Tract 4040,Glendora,Los Angeles County,California,Glendora,91790.0,14146.0,71611.0,18088.0,160961.0,41166.0,,,53845.0,48351.0,,,108196.0,35784.0,126964.0,59596.0,69581.0,43403.0,99522.0,25984.0
2019,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,118490.0,23989.0,114660.0,24433.0,,,,,175804.0,148685.0,,,,,177056.0,171616.0,102711.0,31386.0,116889.0,52056.0
2019,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,161449.0,16005.0,162128.0,16224.0,,,,,148528.0,45793.0,,,,,,,154492.0,15905.0,180946.0,82002.0
2019,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,173858.0,54387.0,198124.0,35855.0,,,,,122120.0,105822.0,,,,,88361.0,63940.0,202053.0,42068.0,,
2019,6037400604,Census Tract 4006.04,Glendora,Los Angeles County,California,Glendora,120223.0,20656.0,112200.0,23628.0,,,,,182677.0,23628.0,,,,,74149.0,9107.0,121052.0,34683.0,91910.0,51041.0
2019,6037400800,Census Tract 4008,Glendora,Los Angeles County,California,Glendora,103892.0,12851.0,103816.0,21842.0,220408.0,7073.0,,,100130.0,7706.0,,,171865.0,100571.0,108051.0,100811.0,113879.0,32892.0,106108.0,65004.0
2019,6037400900,Census Tract 4009,Glendora,Los Angeles County,California,Glendora,122855.0,12861.0,106631.0,17943.0,,,,,170170.0,30526.0,,,126455.0,74841.0,,,113730.0,18988.0,105547.0,58241.0
2019,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,140194.0,13111.0,142499.0,15911.0,,,,,126283.0,68908.0,,,,,173957.0,153132.0,140630.0,16201.0,173658.0,86530.0
2019,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,82108.0,39050.0,77294.0,33048.0,,,,,237622.0,211622.0,,,,,,,75023.0,28183.0,105497.0,72804.0
2019,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,83355.0,14844.0,77819.0,32517.0,53365.0,41466.0,,,187407.0,95872.0,,,81381.0,65892.0,,,77072.0,28758.0,80973.0,20724.0
2019,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,95095.0,20193.0,93291.0,20169.0,,,,,107416.0,52060.0,,,,,,,77610.0,15849.0,108895.0,14206.0
2019,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,135332.0,22453.0,130019.0,40935.0,,,,,156104.0,22385.0,,,128122.0,18597.0,,,158822.0,63559.0,127778.0,15637.0
2019,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,113635.0,21371.0,112086.0,19581.0,,,,,103760.0,58720.0,,,203938.0,118463.0,,,97639.0,18471.0,147865.0,28443.0
2019,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,100504.0,23656.0,100355.0,21014.0,172861.0,93854.0,,,114221.0,45047.0,,,,,189484.0,183275.0,92221.0,16567.0,110292.0,64785.0
